query,车辆候选列表,answer,app,正确答案,category,category正确答案,mode,mode正确答案,price,price_min,price_max,think_time,问题,备注,标注人,,,,
|15|滴滴|快速|滴滴快车|24.47|
|16|滴滴|快速|宽敞好车|25.43|
|17|滴滴|快速|方舟行|25.78|
|18|滴滴|快速|长沙新出租|25.83|
|19|滴滴|快速|武汉新出租|25.95|
|20|滴滴|舒适|滴滴专车|27.57|
|21|滴滴|六座|六座专车|48.62|
|22|滴滴|六座|六座豪华车|50.42|","[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""极速拼车"", ""price"": True, ""price_min"": 0, ""price_max"": 40, ""fast"": False}]",滴滴,,无,,极速拼车,,TRUE,0,40,12.50896311,,,陆迎,,,,
帮我叫个极速拼车去广州塔，用滴滴，价格在50元之间。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|25.17|
|1|滴滴|推荐|特惠快车|26.13|
|2|滴滴|推荐|滴滴快车|28.18|
|3|滴滴|推荐|特快出租车|28.39|
|4|滴滴|推荐|滴滴特快|30.31|
|5|滴滴|拼车|特价拼车|19.12-20.43|
|6|滴滴|拼车|极速拼车|22.74-24.12|
|7|滴滴|拼车|滴滴小巴|25.26-26.97|
|8|滴滴|特价|花小猪外接版|34.48|
|9|滴滴|快速|曹操出行|47.25|
|10|滴滴|快速|出租车|47.42|
|11|滴滴|快速|滴滴轻享|47.96|
|12|滴滴|快速|滴滴特快|50.01|
|13|滴滴|快速|滴滴优享|50.07|
|14|滴滴|快速|滴滴快车|50.40|
|15|滴滴|快速|宽敞好车|52.81|
|16|滴滴|快速|方舟行|52.98|
|17|滴滴|舒适|滴滴专车|61.61|
|18|滴滴|舒适|滴滴豪华车|62.32|
|19|滴滴|六座|六座专车|117.63|
|20|滴滴|六座|六座豪华车|120.18|","[{""app"": ""滴滴"", ""category"": ""拼车"", ""mode"": ""极速拼车"", ""price"": True, ""price_min"": 50, ""price_max"": 50, ""fast"": False}]",滴滴,,拼车,无,极速拼车,,TRUE,50,50,26.03199315,直接命中车大类关键字但answer中没有或错误,,陆迎,,,,
用滴滴，打个车去北京南锣鼓巷，用花小猪外接版，价格不限。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|23.18|
|1|滴滴|推荐|特惠快车|23.42|
|2|滴滴|推荐|滴滴快车|24.66|
|3|滴滴|拼车|特价拼车|21.20-22.90|
|4|滴滴|拼车|极速拼车|26.59-28.22|
|5|滴滴|特价|花小猪外接版|27.14|
|6|滴滴|特价|惊喜特价|28.33|
|7|滴滴|快速|曹操出行|43.61|
|8|滴滴|快速|出租车|43.71|
|9|滴滴|快速|滴滴轻享|43.87|
|10|滴滴|快速|滴滴特快|45.02|
|11|滴滴|快速|滴滴优享|45.23|
|12|滴滴|快速|滴滴快车|45.81|
|13|滴滴|快速|宽敞好车|46.14|
|14|滴滴|快速|方舟行|47.59|
|15|滴滴|快速|长沙新出租|48.70|
|16|滴滴|舒适|滴滴专车|72.40|
|17|滴滴|舒适|滴滴豪华车|74.80|
|18|滴滴|六座|六座专车|93.24|","[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 100000, ""fast"": False}]",滴滴,,无,,无,花小猪外接版,TRUE,0,100000,32.87366772,直接命中车小类关键字但answer中没有或错误,,陆迎,,,,
帮我叫个花小猪外接版去上海南京路，用滴滴，价格不超过45元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|33.26|
|1|滴滴|推荐|特惠快车|33.51|
|2|滴滴|推荐|滴滴快车|35.73|
|3|滴滴|推荐|特快出租车|37.56|
|4|滴滴|拼车|特价拼车|30.41-31.98|
|5|滴滴|拼车|极速拼车|34.55-36.28|
|6|滴滴|特价|花小猪外接版|34.85|
|7|滴滴|特价|惊喜特价|37.30|
|8|滴滴|快速|曹操出行|55.58|
|9|滴滴|快速|出租车|55.80|
|10|滴滴|快速|滴滴轻享|55.96|
|11|滴滴|快速|滴滴特快|56.11|
|12|滴滴|快速|滴滴优享|56.32|
|13|滴滴|快速|滴滴快车|57.33|
|14|滴滴|快速|宽敞好车|57.66|
|15|滴滴|快速|方舟行|58.05|
|16|滴滴|快速|长沙新出租|59.83|
|17|滴滴|快速|武汉新出租|59.95|
|18|滴滴|快速|丽江新出租|60.05|
|19|滴滴|舒适|滴滴专车|78.45|
|20|滴滴|舒适|滴滴豪华车|80.93|
|21|滴滴|六座|六座专车|124.38|
|22|滴滴|六座|六座豪华车|125.30|
|23|滴滴|六座|六座快车|129.51|","[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""花小猪外接版"", ""price"": True, ""price_min"": 0, ""price_max"": 45, ""fast"": False}]",滴滴,,无,,花小猪外接版,,TRUE,0,45,11.67137623,,,陆迎,,,,
用滴滴，打个车去重庆解放碑，用特惠快车，价格在35元左右。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|9.63|
|1|滴滴|推荐|特惠快车|11.24|
|2|滴滴|推荐|滴滴快车|12.04|
|3|滴滴|推荐|特快出租车|14.07|
|4|滴滴|推荐|滴滴特快|15.55|
|5|滴滴|拼车|特价拼车|9.39-11.14|
|6|滴滴|拼车|极速拼车|11.85-13.10|
|7|滴滴|特价|花小猪外接版|20.53|
|8|滴滴|快速|曹操出行|21.91|
|9|滴滴|快速|出租车|22.06|
|10|滴滴|快速|滴滴轻享|23.36|
|11|滴滴|快速|滴滴特快|23.82|
|12|滴滴|快速|滴滴优享|23.91|
|13|滴滴|快速|滴滴快车|24.05|
|14|滴滴|快速|宽敞好车|25.11|
|15|滴滴|快速|方舟行|25.60|
|16|滴滴|快速|长沙新出租|25.73|
|17|滴滴|快速|武汉新出租|27.16|
|18|滴滴|快速|丽江新出租|27.18|
|19|滴滴|快速|昆明新出租|27.33|
|20|滴滴|舒适|滴滴专车|44.41|
|21|滴滴|舒适|滴滴豪华车|44.97|
|22|滴滴|六座|六座专车|58.47|
|23|滴滴|六座|六座豪华车|61.79|","[{""app"": ""滴滴"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 35, ""price_max"": 35, ""fast"": False}]",滴滴,,特惠快车,无,无,特惠快车,TRUE,35,35,10.8806684,直接命中车小类关键字但answer中没有或错误,,陆迎,,,,
帮我叫个特惠快车去武汉东湖，用滴滴，价格在40元之间。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.33|
|1|滴滴|推荐|特惠快车|14.83|
|2|滴滴|推荐|滴滴快车|15.58|
|3|滴滴|推荐|特快出租车|15.83|
|4|滴滴|推荐|滴滴特快|17.62|
|5|滴滴|拼车|特价拼车|9.74-11.70|
|6|滴滴|拼车|极速拼车|13.90-15.31|
|7|滴滴|拼车|滴滴小巴|16.54-18.18|
|8|滴滴|特价|花小猪外接版|18.97|
|9|滴滴|特价|惊喜特价|22.43|
|10|滴滴|快速|曹操出行|27.89|
|11|滴滴|快速|出租车|28.79|
|12|滴滴|快速|滴滴轻享|29.51|
|13|滴滴|快速|滴滴特快|29.67|
|14|滴滴|快速|滴滴优享|29.67|
|15|滴滴|快速|滴滴快车|29.94|
|16|滴滴|快速|宽敞好车|30.43|
|17|滴滴|快速|方舟行|30.44|
|18|滴滴|快速|长沙新出租|31.44|
|19|滴滴|快速|武汉新出租|31.82|
|20|滴滴|快速|丽江新出租|32.97|
|21|滴滴|舒适|滴滴专车|34.52|
|22|滴滴|六座|六座专车|67.83|
|23|滴滴|六座|六座豪华车|70.15|","[{""app"": ""滴滴"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 40, ""price_max"": 40, ""fast"": False}]",滴滴,,特惠快车,无,无,特惠快车,TRUE,40,40,12.35630822,直接命中车小类关键字但answer中没有或错误,,陆迎,,,,
用滴滴，打个车去苏州园林，用花小猪正价版，价格不超过50元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|12.81|
|1|滴滴|推荐|特惠快车|14.43|
|2|滴滴|推荐|滴滴快车|15.05|
|3|滴滴|推荐|特快出租车|15.33|
|4|滴滴|拼车|特价拼车|9.25-10.48|
|5|滴滴|拼车|极速拼车|14.57-16.40|
|6|滴滴|特价|花小猪外接版|18.54|
|7|滴滴|特价|惊喜特价|20.31|
|8|滴滴|快速|曹操出行|29.42|
|9|滴滴|快速|出租车|29.90|
|10|滴滴|快速|滴滴轻享|29.95|
|11|滴滴|快速|滴滴特快|31.69|
|12|滴滴|快速|滴滴优享|31.92|
|13|滴滴|快速|滴滴快车|32.01|
|14|滴滴|快速|宽敞好车|32.51|
|15|滴滴|快速|方舟行|32.62|
|16|滴滴|快速|长沙新出租|32.75|
|17|滴滴|快速|武汉新出租|34.20|
|18|滴滴|舒适|滴滴专车|37.02|
|19|滴滴|六座|六座专车|57.36|
|20|滴滴|六座|六座豪华车|58.41|","[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""花小猪正价版"", ""price"": True, ""price_min"": 0, ""price_max"": 50, ""fast"": False}]",滴滴,,无,,花小猪正价版,,TRUE,0,50,55.56241941,,,陆迎,,,,
帮我叫个花小猪正价版去厦门鼓浪屿，用滴滴，价格不限。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|11.97|
|1|滴滴|推荐|特惠快车|12.39|
|2|滴滴|推荐|滴滴快车|12.59|
|3|滴滴|推荐|特快出租车|15.99|
|4|滴滴|推荐|滴滴特快|16.06|
|5|滴滴|拼车|特价拼车|9.26-11.09|
|6|滴滴|拼车|极速拼车|14.99-16.15|
|7|滴滴|拼车|滴滴小巴|15.08-16.60|
|8|滴滴|特价|花小猪外接版|18.70|
|9|滴滴|特价|惊喜特价|19.58|
|10|滴滴|特价|特惠快车|20.22|
|11|滴滴|快速|曹操出行|25.40|
|12|滴滴|快速|出租车|25.60|
|13|滴滴|快速|滴滴轻享|25.76|
|14|滴滴|快速|滴滴特快|26.89|
|15|滴滴|快速|滴滴优享|26.97|
|16|滴滴|快速|滴滴快车|28.25|
|17|滴滴|快速|宽敞好车|29.01|
|18|滴滴|快速|方舟行|29.65|
|19|滴滴|快速|长沙新出租|30.21|
|20|滴滴|舒适|滴滴专车|38.45|
|21|滴滴|六座|六座专车|52.19|","[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""花小猪正价版"", ""price"": True, ""price_min"": 0, ""price_max"": 100000, ""fast"": False}]",滴滴,,无,,花小猪正价版,,TRUE,0,100000,11.92134523,,,陆迎,,,,
用滴滴，打个车去青岛栈桥，用曹操出行，价格在60元之间。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|17.60|
|1|滴滴|推荐|特惠快车|17.75|
|2|滴滴|推荐|滴滴快车|18.19|
|3|滴滴|推荐|特快出租车|20.05|
|4|滴滴|推荐|滴滴特快|21.97|
|5|滴滴|拼车|特价拼车|16.04-17.27|
|6|滴滴|拼车|极速拼车|23.83-25.47|
|7|滴滴|特价|花小猪外接版|21.23|
|8|滴滴|特价|惊喜特价|22.14|
|9|滴滴|快速|曹操出行|32.70|
|10|滴滴|快速|出租车|33.59|
|11|滴滴|快速|滴滴轻享|33.86|
|12|滴滴|快速|滴滴特快|36.33|
|13|滴滴|快速|滴滴优享|37.65|
|14|滴滴|快速|滴滴快车|37.68|
|15|滴滴|快速|宽敞好车|37.87|
|16|滴滴|舒适|滴滴专车|40.07|
|17|滴滴|六座|六座专车|72.29|
|18|滴滴|六座|六座豪华车|75.33|","[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,无,,无,曹操出行,FALSE,0,0,17.9396441,直接命中车小类关键字但answer中没有或错误,,陆迎,,,,
帮我叫个曹操出行去哈尔滨中央大街，用滴滴，价格在70元左右。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|17.73|
|1|滴滴|推荐|特惠快车|19.61|
|2|滴滴|推荐|滴滴快车|20.26|
|3|滴滴|推荐|特快出租车|20.56|
|4|滴滴|拼车|特价拼车|18.61-20.35|
|5|滴滴|拼车|极速拼车|21.51-22.72|
|6|滴滴|特价|花小猪外接版|21.69|
|7|滴滴|快速|曹操出行|29.67|
|8|滴滴|快速|出租车|30.05|
|9|滴滴|快速|滴滴轻享|31.10|
|10|滴滴|快速|滴滴特快|32.45|
|11|滴滴|快速|滴滴优享|32.98|
|12|滴滴|快速|滴滴快车|33.22|
|13|滴滴|快速|宽敞好车|33.75|
|14|滴滴|快速|方舟行|33.81|
|15|滴滴|快速|长沙新出租|34.12|
|16|滴滴|舒适|滴滴专车|36.74|
|17|滴滴|舒适|滴滴豪华车|40.97|
|18|滴滴|六座|六座专车|75.48|
|19|滴滴|六座|六座豪华车|77.78|","[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""曹操出行"", ""price"": True, ""price_min"": 70, ""price_max"": 70, ""fast"": False}]",滴滴,,无,,曹操出行,,TRUE,70,70,10.81305957,,,陆迎,,,,
用滴滴，打个车去天津古文化街，用特快出租车，价格不限。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|12.17|
|1|滴滴|推荐|特惠快车|14.54|
|2|滴滴|推荐|滴滴快车|15.34|
|3|滴滴|推荐|特快出租车|17.12|
|4|滴滴|推荐|滴滴特快|17.69|
|5|滴滴|拼车|特价拼车|16.32-17.45|
|6|滴滴|拼车|极速拼车|16.28-17.57|
|7|滴滴|特价|花小猪外接版|17.38|
|8|滴滴|特价|惊喜特价|20.93|
|9|滴滴|快速|曹操出行|27.10|
|10|滴滴|快速|出租车|27.64|
|11|滴滴|快速|滴滴轻享|28.08|
|12|滴滴|快速|滴滴特快|28.96|
|13|滴滴|快速|滴滴优享|29.09|
|14|滴滴|快速|滴滴快车|29.36|
|15|滴滴|快速|宽敞好车|31.39|
|16|滴滴|快速|方舟行|31.75|
|17|滴滴|舒适|滴滴专车|46.21|
|18|滴滴|六座|六座专车|67.07|","[{""app"": ""滴滴"", ""category"": ""特快出租车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 100000, ""fast"": False}]",滴滴,,特快出租车,无,无,特快出租车，出租车,TRUE,0,100000,25.7742455,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,,,,
帮我叫个特快出租车去大理古城，用滴滴，价格不超过55元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|28.06|
|1|滴滴|推荐|特惠快车|29.44|
|2|滴滴|推荐|滴滴快车|31.88|
|3|滴滴|推荐|特快出租车|31.95|
|4|滴滴|推荐|滴滴特快|32.66|
|5|滴滴|拼车|特价拼车|24.29-25.61|
|6|滴滴|拼车|极速拼车|24.77-26.37|
|7|滴滴|特价|花小猪外接版|30.98|
